latitude,longitude,k
27.47,87.19,400.83682
27.47,87.2,400.19193
27.47,87.21000000000001,373.73315
27.47,87.22,403.35522
27.47,87.23,439.6242
27.47,87.24,425.41785
27.47,87.25,424.34702
27.47,87.26,404.59415
27.47,87.27,424.39932
27.47,87.28,404.14902
27.47,87.29,394.9675
27.47,87.3,434.60602
27.47,87.33,382.27283
27.47,87.34,427.79575
27.47,87.35000000000001,422.20255
27.47,87.4,376.51175
27.47,87.41,367.3246
27.47,87.58,310.84854
27.47,87.59,270.9035
27.47,87.60000000000001,244.63239
27.47,87.61,251.46684
27.47,87.62,272.59305
27.47,87.63,276.4224
27.47,87.64,264.40622
27.47,87.68,222.1771
27.47,87.69,257.18628
27.47,87.7,314.9643
27.47,87.71000000000001,261.62518
27.47,87.72,258.50436
27.47,87.73,253.54504
27.47,87.74,293.29694
27.47,87.76,302.57367
27.47,87.77,268.63864
27.47,87.96000000000001,331.591
27.48,82.94,207.69133
27.48,82.95,198.51149
27.48,82.96000000000001,206.0857
27.48,82.97,194.99152
27.48,82.98,196.76755
27.48,82.99,189.71678
27.48,83.0,182.67918
27.48,83.01,184.89848
27.48,83.02,186.12816
27.48,83.03,181.83638
27.48,83.04,175.95555
27.48,83.05,177.08365
27.48,83.06,177.32045
27.48,83.07000000000001,173.242
27.48,83.08,169.97311
27.48,83.09,170.9006
27.48,83.10000000000001,174.26132
27.48,83.11,182.88264
27.48,83.12,180.06888
27.48,83.13,185.58002
27.48,83.14,187.46143
27.48,83.15,181.10405
27.48,83.16,166.84178
27.48,83.17,155.44817
27.48,83.18,146.22987
27.48,83.19,143.21071
27.48,83.2,146.2359
27.48,83.21000000000001,140.55183
27.48,83.22,148.47667
27.48,83.23,151.76106
27.48,83.24,145.36708
27.48,83.25,144.27611
27.48,83.26,148.21208
27.48,83.27,152.70255
27.48,83.28,141.41364
27.48,83.29,135.03241
27.48,83.3,139.29497
27.48,83.31,138.11195
27.48,83.32000000000001,136.57347
27.48,83.33,143.14726
27.48,83.34,130.038
27.48,83.35000000000001,129.42955
27.48,83.36,127.3884
27.48,83.37,122.76415
27.48,83.38,127.23075
27.48,83.39,128.45732
27.48,83.4,124.14378
27.48,83.41,119.72698
27.48,83.42,121.53104
27.48,83.43,117.75918
27.48,83.44,136.7014
27.48,83.45,126.35875
27.48,83.46000000000001,127.35614
27.48,83.47,118.718704
27.48,83.48,118.61232
27.48,83.49,118.35469
27.48,83.5,119.31599
27.48,83.51,117.93126
27.48,83.52,116.87216
27.48,83.53,117.47534
27.48,83.54,122.08063
27.48,83.55,114.76185
27.48,83.56,116.6353
27.48,83.57000000000001,121.23408
27.48,83.58,116.57417
27.48,83.59,108.5917
27.48,83.60000000000001,112.88839
27.48,83.61,112.855415
27.48,83.62,109.17684
27.48,83.63,112.444214
27.48,83.64,118.99741
27.48,83.65,116.373985
27.48,83.66,114.64222
27.48,83.67,108.43774
27.48,83.68,104.45383
27.48,83.69,104.28073
27.48,83.7,89.836205
27.48,83.71000000000001,84.1634
27.48,83.72,85.83584
27.48,83.73,91.18359
27.48,83.74,83.92637
27.48,83.75,95.38043
27.48,83.76,85.840385
27.48,83.77,91.05764
27.48,83.78,105.767075
27.48,83.79,124.20476
27.48,83.8,136.7894
27.48,83.81,163.39232
27.48,83.82000000000001,185.22829
27.48,83.83,192.81732
27.48,83.84,171.19115
27.48,83.85000000000001,161.11612
27.48,83.86,171.05957
27.48,83.87,221.55989
27.48,83.88,203.07657
27.48,83.89,214.86725
27.48,84.26,119.384514
27.48,84.27,101.48201
27.48,84.28,98.01593
27.48,84.29,102.98998
27.48,84.3,105.49326
27.48,84.31,102.63263
27.48,84.32000000000001,130.07288
27.48,84.33,136.9482
27.48,84.83,245.0978
27.48,84.84,200.68208
27.48,84.85000000000001,227.20744
27.48,84.86,232.81334
27.48,84.87,245.06404
27.48,84.92,311.18768
27.48,84.93,306.26416
27.48,84.94,310.50397
27.48,84.95,309.39102
27.48,84.96000000000001,285.7384
27.48,84.97,269.86096
27.48,84.98,260.6216
27.48,84.99,292.43112
27.48,85.0,298.3737
27.48,85.01,297.12924
27.48,85.02,275.7315
27.48,85.03,288.35956
27.48,85.04,267.98764
27.48,85.05,316.94748
27.48,85.06,316.48218
27.48,85.07000000000001,286.96497
27.48,85.08,385.7964
27.48,85.09,377.865
27.48,85.10000000000001,277.77997
27.48,85.12,384.21274
27.48,85.13,283.9051
27.48,85.14,301.26675
27.48,85.15,309.45892
27.48,85.18,337.245
27.48,85.19,322.10828
27.48,85.2,312.94562
27.48,85.21000000000001,342.73685
27.48,85.22,328.10114
27.48,85.23,303.42856
27.48,85.24,294.05087
27.48,85.25,338.4509
27.48,85.26,318.99802
27.48,85.27,306.92218
27.48,85.28,283.30945
27.48,85.29,322.825
27.48,85.3,297.5749
27.48,85.31,335.24713
27.48,85.32000000000001,371.26083
27.48,85.33,384.61984
27.48,85.34,361.56302
27.48,85.35000000000001,331.8907
27.48,85.36,363.78256
27.48,85.37,391.48825
27.48,85.38,367.7894
27.48,85.39,392.2274
27.48,85.4,349.088
27.48,85.41,371.33487
27.48,85.42,389.90836
27.48,85.43,350.70035
27.48,85.44,341.75934
27.48,85.48,424.70465
27.48,85.49,415.60074
27.48,85.56,374.70142
27.48,85.57000000000001,347.0507
27.48,85.58,339.177
27.48,85.59,366.64044
27.48,85.60000000000001,358.193
27.48,85.61,351.61398
27.48,85.62,338.43762
27.48,85.63,357.4242
27.48,85.64,340.87122
27.48,85.65,333.48175
27.48,85.66,367.2348
27.48,85.67,344.00537
27.48,85.68,333.3231
27.48,85.69,360.90988
27.48,85.7,345.48502
27.48,85.71000000000001,334.9218
27.48,85.72,330.54483
27.48,85.73,299.65173
27.48,85.74,307.5144
27.48,85.75,322.08426
27.48,85.76,327.8819
27.48,85.77,329.07538
27.48,85.78,323.1207
27.48,85.79,310.13586
27.48,85.8,294.2535
27.48,85.81,288.63953
27.48,85.82000000000001,297.93777
27.48,85.83,310.68253
27.48,85.84,318.21204
27.48,85.85000000000001,348.90698
27.48,85.86,314.77106
27.48,85.87,304.8103
27.48,85.88,311.45972
27.48,85.89,347.04572
27.48,85.9,323.8752
27.48,85.91,322.0084
27.48,85.92,315.74628
27.48,85.93,315.59732
27.48,85.94,310.78336
27.48,85.95,301.39005
27.48,85.96000000000001,317.37576
27.48,85.97,305.2859
27.48,85.98,312.25174
27.48,85.99,294.6413
27.48,86.0,281.2627
27.48,86.01,278.4512
27.48,86.02,252.18224
27.48,86.03,246.79927
27.48,86.04,245.20654
27.48,86.05,252.85474
27.48,86.06,247.03406
27.48,86.07000000000001,260.8702
27.48,86.08,261.72473
27.48,86.09,264.05453
27.48,86.10000000000001,260.42014
27.48,86.11,266.43674
27.48,86.12,290.50385
27.48,86.13,284.6193
27.48,86.14,289.02115
27.48,86.15,291.83676
27.48,86.16,298.93008
27.48,86.17,329.07672
27.48,86.18,330.37653
27.48,86.19,336.18198
27.48,86.21000000000001,354.33807
27.48,86.22,331.24222
27.48,86.23,367.58783
27.48,86.24,355.27957
27.48,86.25,410.30438
27.48,86.26,340.43973
27.48,86.27,337.41885
27.48,86.28,343.93362
27.48,86.29,396.99927
27.48,86.3,383.92862
27.48,86.31,420.35007
27.48,86.32000000000001,413.95166
27.48,86.33,430.17142
27.48,86.34,435.81418
27.48,86.35000000000001,460.0162
27.48,86.36,418.83383
27.48,86.37,449.0217
27.48,86.38,434.47598
27.48,86.45,403.88574
27.48,86.46000000000001,418.43298
27.48,86.47,423.34174
27.48,86.5,487.84018
27.48,86.52,516.0537
27.48,86.55,534.11505
27.48,86.56,605.66425
27.48,86.57000000000001,631.7027
27.48,86.58,616.43054
27.48,86.59,602.62756
27.48,86.60000000000001,587.64636
27.48,86.61,563.824
27.48,86.62,507.78677
27.48,86.63,585.6795
27.48,86.64,529.2218
27.48,86.65,459.2222
27.48,86.66,433.0991
27.48,86.67,457.85376
27.48,86.68,434.93622
27.48,86.69,484.5087
27.48,86.7,442.5421
27.48,86.71000000000001,457.22006
27.48,86.72,454.24646
27.48,86.73,414.29285
27.48,86.74,381.7131
27.48,86.75,338.1309
27.48,86.76,327.25378
27.48,86.77,344.0841
27.48,86.78,313.44363
27.48,86.79,311.28226
27.48,86.8,350.07065
27.48,86.81,370.98782
27.48,86.82000000000001,361.31287
27.48,86.83,313.70544
27.48,86.84,301.0788
27.48,86.85000000000001,286.95883
27.48,86.86,326.0181
27.48,87.0,322.03336
27.48,87.02,300.9675
27.48,87.03,317.54477
27.48,87.04,328.53497
27.48,87.05,326.09586
27.48,87.06,330.43848
27.48,87.07000000000001,325.7857
27.48,87.08,323.3322
27.48,87.09,347.65182
27.48,87.10000000000001,336.60522
27.48,87.11,345.86438
27.48,87.12,339.7976
27.48,87.13,341.44418
27.48,87.14,348.73657
27.48,87.15,350.09836
27.48,87.16,340.37125
27.48,87.18,368.37558
27.48,87.19,396.32425
27.48,87.2,372.28842
27.48,87.21000000000001,369.9448
27.48,87.23,465.79688
27.48,87.24,456.68216
27.48,87.25,454.94006
27.48,87.26,464.51425
27.48,87.28,429.57758
27.48,87.29,391.22238
27.48,87.3,437.5671
27.48,87.31,477.91522
27.48,87.33,430.8543
27.48,87.35000000000001,422.61804
27.48,87.36,377.95367
27.48,87.37,441.0612
27.48,87.4,438.16232
27.48,87.41,389.55814
27.48,87.58,295.09464
27.48,87.59,268.24683
27.48,87.60000000000001,260.68655
27.48,87.61,276.12357
27.48,87.62,268.75745
27.48,87.63,280.1629
27.48,87.71000000000001,261.7171
27.48,87.72,279.17575
27.48,87.73,290.05948
27.48,87.74,276.78833
27.48,87.76,266.58047
27.48,87.91,339.4679
27.48,87.92,444.45148
27.48,87.94,353.87842
27.490000000000002,82.79,189.47537
27.490000000000002,82.8,197.39406
27.490000000000002,82.81,192.06236
27.490000000000002,82.87,191.87788
27.490000000000002,82.88,192.28662
27.490000000000002,82.93,204.6558
27.490000000000002,82.94,204.17789
27.490000000000002,82.95,199.11948
27.490000000000002,82.96000000000001,196.41629
27.490000000000002,82.97,196.19818
27.490000000000002,82.98,188.26811
27.490000000000002,82.99,180.60838
27.490000000000002,83.0,182.00475
27.490000000000002,83.01,176.91895
27.490000000000002,83.02,173.13812
27.490000000000002,83.03,167.73416
27.490000000000002,83.04,167.15675
27.490000000000002,83.05,172.65965
27.490000000000002,83.06,171.95341
27.490000000000002,83.07000000000001,170.6344
27.490000000000002,83.08,161.12703
27.490000000000002,83.09,160.73685
27.490000000000002,83.10000000000001,169.09552
27.490000000000002,83.11,176.94466
27.490000000000002,83.12,183.01418
27.490000000000002,83.13,193.90488
27.490000000000002,83.14,182.38982
27.490000000000002,83.15,164.06438
27.490000000000002,83.16,155.99272
27.490000000000002,83.17,149.9962
27.490000000000002,83.18,141.44861
27.490000000000002,83.19,137.78725
27.490000000000002,83.2,134.5098
27.490000000000002,83.21000000000001,133.79082
27.490000000000002,83.22,145.26271
27.490000000000002,83.23,146.38313
27.490000000000002,83.24,137.9918
27.490000000000002,83.25,137.60876
27.490000000000002,83.26,144.06464
27.490000000000002,83.27,148.55103
27.490000000000002,83.28,137.5186
27.490000000000002,83.29,134.42778
27.490000000000002,83.3,136.73676
27.490000000000002,83.31,132.8323
27.490000000000002,83.32000000000001,130.4167
27.490000000000002,83.33,138.54099
27.490000000000002,83.34,123.20121
27.490000000000002,83.35000000000001,121.15578
27.490000000000002,83.36,122.284546
27.490000000000002,83.37,121.97467
27.490000000000002,83.38,123.90228
27.490000000000002,83.39,123.37241
27.490000000000002,83.4,116.22458
27.490000000000002,83.41,115.79181
27.490000000000002,83.42,114.73259
27.490000000000002,83.43,117.11753
27.490000000000002,83.44,121.599266
27.490000000000002,83.45,126.573265
27.490000000000002,83.46000000000001,122.79395
27.490000000000002,83.47,115.55191
27.490000000000002,83.48,118.56401
27.490000000000002,83.49,116.30122
27.490000000000002,83.5,115.02218
27.490000000000002,83.51,113.89344
27.490000000000002,83.52,113.67697
27.490000000000002,83.53,117.18645
27.490000000000002,83.54,110.374794
27.490000000000002,83.55,109.98654
27.490000000000002,83.56,107.312294
27.490000000000002,83.57000000000001,112.93239
27.490000000000002,83.58,109.7128
27.490000000000002,83.59,106.11791
27.490000000000002,83.60000000000001,105.88697
27.490000000000002,83.61,104.96725
27.490000000000002,83.62,107.15449
27.490000000000002,83.63,111.1615
27.490000000000002,83.64,113.06614
27.490000000000002,83.65,109.45815
27.490000000000002,83.66,113.10225
27.490000000000002,83.67,105.311424
27.490000000000002,83.68,103.82961
27.490000000000002,83.69,99.49272
27.490000000000002,83.7,88.56703
27.490000000000002,83.71000000000001,83.62606
27.490000000000002,83.72,84.23067
27.490000000000002,83.73,85.078636
27.490000000000002,83.74,99.25162
27.490000000000002,83.75,98.32034
27.490000000000002,83.76,98.07393
27.490000000000002,83.77,104.75172
27.490000000000002,83.78,113.70201
27.490000000000002,83.79,111.53859
27.490000000000002,83.8,126.9397
27.490000000000002,83.81,143.77911
27.490000000000002,83.82000000000001,135.41673
27.490000000000002,83.83,129.6894
27.490000000000002,83.84,125.46502
27.490000000000002,83.85000000000001,129.57283
27.490000000000002,83.86,172.64212
27.490000000000002,83.87,180.31085
27.490000000000002,84.26,125.824196
27.490000000000002,84.27,120.65792
27.490000000000002,84.28,123.71582
27.490000000000002,84.29,119.52581
27.490000000000002,84.3,127.68729
27.490000000000002,84.82000000000001,243.55502
27.490000000000002,84.83,216.14209
27.490000000000002,84.84,216.12854
27.490000000000002,84.85000000000001,262.75137
27.490000000000002,84.88,316.3126
27.490000000000002,84.89,337.12286
27.490000000000002,84.9,311.42117
27.490000000000002,84.91,313.6307
27.490000000000002,84.95,307.76248
27.490000000000002,84.96000000000001,292.45273
27.490000000000002,84.97,286.60388
27.490000000000002,84.98,301.52457
27.490000000000002,84.99,300.13074
27.490000000000002,85.0,307.1547
27.490000000000002,85.01,275.28372
27.490000000000002,85.02,262.60208
27.490000000000002,85.03,305.2252
27.490000000000002,85.04,258.26437
27.490000000000002,85.05,372.90088
27.490000000000002,85.06,358.72537
27.490000000000002,85.08,314.00702
27.490000000000002,85.09,281.30722
27.490000000000002,85.10000000000001,285.82745
27.490000000000002,85.11,294.25668
27.490000000000002,85.12,302.19492
27.490000000000002,85.13,307.65225
27.490000000000002,85.14,308.44537
27.490000000000002,85.15,312.3115
27.490000000000002,85.16,312.84335
27.490000000000002,85.17,311.01517
27.490000000000002,85.18,372.9457
27.490000000000002,85.19,349.68292
27.490000000000002,85.2,340.1669
27.490000000000002,85.21000000000001,326.8259
27.490000000000002,85.22,350.27985
27.490000000000002,85.23,316.6283
27.490000000000002,85.24,280.28384
27.490000000000002,85.25,358.89587
27.490000000000002,85.26,341.65536
27.490000000000002,85.27,331.8477
27.490000000000002,85.28,308.4671
27.490000000000002,85.29,315.82333
27.490000000000002,85.3,329.1243
27.490000000000002,85.31,310.5735
27.490000000000002,85.32000000000001,295.4208
27.490000000000002,85.33,367.343
27.490000000000002,85.34,372.6633
27.490000000000002,85.35000000000001,339.83292
27.490000000000002,85.36,356.02097
27.490000000000002,85.37,339.3273
27.490000000000002,85.38,339.83627
27.490000000000002,85.39,345.06262
27.490000000000002,85.4,342.90472
27.490000000000002,85.41,355.5963
27.490000000000002,85.42,374.7902
27.490000000000002,85.43,345.70132
27.490000000000002,85.44,374.8536
27.490000000000002,85.45,392.91144
27.490000000000002,85.54,413.25287
27.490000000000002,85.55,392.32553
27.490000000000002,85.56,372.33942
27.490000000000002,85.57000000000001,374.0096
27.490000000000002,85.58,343.57864
27.490000000000002,85.59,342.48868
27.490000000000002,85.60000000000001,335.2284
27.490000000000002,85.61,356.1177
27.490000000000002,85.62,340.85498
27.490000000000002,85.63,343.6596
27.490000000000002,85.64,360.93042
27.490000000000002,85.65,335.8986
27.490000000000002,85.66,362.46564
27.490000000000002,85.67,339.86057
27.490000000000002,85.68,338.6797
27.490000000000002,85.69,324.0705
27.490000000000002,85.7,328.3605
27.490000000000002,85.71000000000001,317.7991
27.490000000000002,85.72,314.53375
27.490000000000002,85.73,297.78156
27.490000000000002,85.74,327.14838
27.490000000000002,85.75,324.23557
27.490000000000002,85.76,327.1326
27.490000000000002,85.77,347.42743
27.490000000000002,85.78,322.12897
27.490000000000002,85.79,317.68353
27.490000000000002,85.8,288.36984
27.490000000000002,85.81,295.45572
27.490000000000002,85.82000000000001,306.66696
27.490000000000002,85.83,301.01135
27.490000000000002,85.84,295.98807
27.490000000000002,85.85000000000001,301.38336
27.490000000000002,85.86,301.69492
27.490000000000002,85.87,315.24527
27.490000000000002,85.88,320.06848
27.490000000000002,85.89,302.3138
27.490000000000002,85.9,318.645
27.490000000000002,85.91,337.88342
27.490000000000002,85.92,334.98975
27.490000000000002,85.93,333.3669
27.490000000000002,85.94,311.39108
27.490000000000002,85.95,299.26895
27.490000000000002,85.96000000000001,296.44028
27.490000000000002,85.97,306.06818
27.490000000000002,85.98,282.26157
27.490000000000002,85.99,271.4061
27.490000000000002,86.0,262.28174
27.490000000000002,86.01,278.4058
27.490000000000002,86.02,248.62988
27.490000000000002,86.03,240.66335
27.490000000000002,86.04,248.76721
27.490000000000002,86.05,251.71088
27.490000000000002,86.06,263.9893
27.490000000000002,86.07000000000001,237.06392
27.490000000000002,86.08,238.93054
27.490000000000002,86.09,241.26682
27.490000000000002,86.10000000000001,237.83067
27.490000000000002,86.11,292.8192
27.490000000000002,86.12,301.06152
27.490000000000002,86.13,265.79773
27.490000000000002,86.14,285.8719
27.490000000000002,86.15,299.3458
27.490000000000002,86.16,310.79663
27.490000000000002,86.17,321.81357
27.490000000000002,86.18,345.46542
27.490000000000002,86.2,355.02673
27.490000000000002,86.21000000000001,347.20575
27.490000000000002,86.22,341.20554
27.490000000000002,86.23,359.55252
27.490000000000002,86.24,360.58615
27.490000000000002,86.25,358.40277
27.490000000000002,86.26,351.73547
27.490000000000002,86.27,353.4895
27.490000000000002,86.28,403.7014
27.490000000000002,86.29,377.96442
27.490000000000002,86.3,370.6378
27.490000000000002,86.31,384.25424
27.490000000000002,86.32000000000001,414.87607
27.490000000000002,86.33,438.56033
27.490000000000002,86.34,421.65982
27.490000000000002,86.35000000000001,431.28058
27.490000000000002,86.36,411.14493
27.490000000000002,86.37,408.06683
27.490000000000002,86.38,454.5233
27.490000000000002,86.46000000000001,432.7931
27.490000000000002,86.47,403.34705
27.490000000000002,86.48,482.86426
27.490000000000002,86.49,447.60767
27.490000000000002,86.5,517.1125
27.490000000000002,86.51,487.84995
27.490000000000002,86.52,469.86127
27.490000000000002,86.53,496.6671
27.490000000000002,86.54,481.68576
27.490000000000002,86.55,521.1817
27.490000000000002,86.56,555.83203
27.490000000000002,86.57000000000001,559.57587
27.490000000000002,86.58,611.9521
27.490000000000002,86.59,607.159
27.490000000000002,86.60000000000001,550.12994
27.490000000000002,86.61,556.4397
27.490000000000002,86.62,522.11646
27.490000000000002,86.63,506.26312
27.490000000000002,86.64,454.99014
27.490000000000002,86.65,490.38895
27.490000000000002,86.66,426.75748
27.490000000000002,86.67,415.4833
27.490000000000002,86.68,447.2427
27.490000000000002,86.69,439.35983
27.490000000000002,86.7,433.81183
27.490000000000002,86.71000000000001,405.83987
27.490000000000002,86.72,382.09274
27.490000000000002,86.73,375.51535
27.490000000000002,86.74,390.1646
27.490000000000002,86.75,364.43094
27.490000000000002,86.76,337.32538
27.490000000000002,86.77,336.40564
27.490000000000002,86.78,316.2434
27.490000000000002,86.79,314.4839
27.490000000000002,86.8,306.34976
27.490000000000002,86.81,305.16937
27.490000000000002,86.82000000000001,370.01648
27.490000000000002,86.83,330.52225
27.490000000000002,86.84,302.82257
27.490000000000002,86.85000000000001,310.0406
27.490000000000002,87.0,322.7746
27.490000000000002,87.01,305.1727
27.490000000000002,87.02,323.96173
27.490000000000002,87.03,328.74353
27.490000000000002,87.04,321.32166
27.490000000000002,87.05,402.88147
27.490000000000002,87.06,330.44965
27.490000000000002,87.07000000000001,342.27747
27.490000000000002,87.08,357.0135
27.490000000000002,87.09,351.82758
27.490000000000002,87.10000000000001,359.22327
27.490000000000002,87.11,356.0569
27.490000000000002,87.12,350.31433
27.490000000000002,87.13,334.63968
27.490000000000002,87.14,357.4807
27.490000000000002,87.15,407.48047
27.490000000000002,87.16,386.94537
27.490000000000002,87.17,378.88058
27.490000000000002,87.18,366.07245
27.490000000000002,87.19,359.03775
27.490000000000002,87.2,378.08914
27.490000000000002,87.21000000000001,400.05887
27.490000000000002,87.25,463.9357
27.490000000000002,87.26,471.26053
27.490000000000002,87.28,454.5793
27.490000000000002,87.29,417.34705
27.490000000000002,87.31,479.49353
27.490000000000002,87.32000000000001,474.518
27.490000000000002,87.33,456.6626
27.490000000000002,87.34,465.12476
27.490000000000002,87.35000000000001,449.5481
27.490000000000002,87.36,479.60416
27.490000000000002,87.37,460.8811
27.490000000000002,87.41,413.7373
27.490000000000002,87.54,328.5478
27.490000000000002,87.55,333.08606
27.490000000000002,87.56,280.11572
27.490000000000002,87.57000000000001,297.1416
27.490000000000002,87.58,329.99802
27.490000000000002,87.59,291.079
27.490000000000002,87.60000000000001,283.3224
27.490000000000002,87.61,290.31757
27.490000000000002,87.62,279.67932
27.490000000000002,87.7,278.67368
27.490000000000002,87.71000000000001,270.5467
27.490000000000002,87.72,287.08963
27.490000000000002,87.73,288.5192
27.490000000000002,87.74,270.1067
27.490000000000002,87.75,278.72568
27.490000000000002,87.76,277.3669
27.490000000000002,87.77,275.57996
27.5,82.73,214.5481
27.5,82.74,199.48763
27.5,82.75,197.95998
27.5,82.76,186.20613
27.5,82.77,198.81786
27.5,82.78,193.6059
27.5,82.79,199.34738
27.5,82.8,195.99767
27.5,82.81,197.53177
27.5,82.82000000000001,185.09543
27.5,82.83,174.82298
27.5,82.84,175.75935
27.5,82.85000000000001,181.68056
27.5,82.86,187.05031
27.5,82.87,183.50417
27.5,82.88,195.24402
27.5,82.89,210.30975
27.5,82.9,202.8948
